"installation_id","installation_name","installation_site","bu_serial","bu_endpoint","gps_mode","polling_interval","posting_interval","dataset_id","timestamp","battery","gps_duration_fix","gps_latitude","gps_longitude","gps_speed","gps_accuracy","pm0_1 (µg/m³)","pm0_3 (µg/m³)","pm0_5 (µg/m³)","pm1_0 (µg/m³)","pm2_5 (µg/m³)","pm4_0 (µg/m³)","pm5_0 (µg/m³)","pm10_0 (µg/m³)","pc0_1 (#/cm³)","pc0_3 (#/cm³)","pc0_5 (#/cm³)","pc1_0 (#/cm³)","pc2_5 (#/cm³)","pc4_0 (#/cm³)","pc5_0 (#/cm³)","pc10_0 (#/cm³)","particle_size (µg)","temp_aq (°C)","humidity_aq (% RH)","pressure_aq (hPa)","noise_aq (dbA)","voc_aq (ppb)","ambient_light (lx)","no2_gas (ppb)","o3_gas (ppb)","so2_gas (ppb)","co_gas (ppb)","solar_panel_power","wind_speed (m/s)","wind_direction (deg)","temp_external (°C)","humidity_external (% RH)","co2_gas (ppm)","nox_aq (#)","signal_strength (dBm)","rain_depth (mm)","no_gas (ppb)","h2s_gas (ppb)","x_axis_acceleration_rms (m/s²)","x_axis_peak_component_particle_velocity (mm/s)","x_axis_velocity_fft_peak_amplitude_frequency (Hz)","x_axis_velocity_fft_peak_amplitude (mm/s)","y_axis_acceleration_rms (m/s²)","y_axis_peak_component_particle_velocity (mm/s)","y_axis_velocity_fft_peak_amplitude_frequency (Hz)","y_axis_velocity_fft_peak_amplitude (mm/s)","z_axis_acceleration_rms (m/s²)","z_axis_peak_component_particle_velocity (mm/s)","z_axis_velocity_fft_peak_amplitude_frequency (Hz)","z_axis_velocity_fft_peak_amplitude (mm/s)","peak_particle_velocity (mm/s)","solar_radiation (W)"
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750752955","2025-06-24 10:15:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.1394995000000003","2.3747495","","","3.2097495","","","","27","27","","","27","","","","982.0059204101562","","","","8.323750327035404","15.365352899279785","4.684447667762612","47.4357206319232","","","","14.21875","76.45974731445312","439","","","","6.190958850020124","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750753043","2025-06-24 10:17:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750753255","2025-06-24 10:20:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.14924925","2.38574975","","","3.22449975","","","","28","29","","","29","","","","982.00341796875","","","","9.299689921107994","19.07057871820053","2.9433406607001587","41.40430568875627","","","","14.234375","75.48316955566406","357","","-53","","5.114703517550865","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750753555","2025-06-24 10:25:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.6209995","2.90924925","","","3.9319995","","","","37","37","","","37","","","","982.0025024414062","","","","9.25452830855636","17.079960844091623","2.088339053605935","33.26511019684176","","","","14.367186546325684","74.94337463378906","413","","","","5.783517285817197","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750753855","2025-06-24 10:30:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.38899975","1.54199975","","","2.08424975","","","","21","21","","","21","","","","982.0042724609375","","","","10.0276768603932","19.242756589285094","3.4840795373021507","33.75250345776794","","","","14.039061546325684","74.23193359375","432","","","","4.232667098781633","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750754155","2025-06-24 10:35:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.5039997499999997","1.66949975","","","2.2564995","","","","21","22","","","22","","","","982.00390625","","","","9.57737177454064","16.941346554066577","3.074624794224391","52.55079834807401","","","","14.109375","74.54092407226562","415","","","","3.1140920067860804","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750754455","2025-06-24 10:40:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.36299975","1.5129997499999999","","","2.0452495","","","","18","18","","","18","","","","982.0015869140625","","","","8.463817464280693","14.987493835886475","1.6634034774900783","31.86565791592497","","","","13.96875","74.27389526367188","418","","-54","","2.908944524675931","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750754543","2025-06-24 10:42:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750754755","2025-06-24 10:45:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.8949997499999998","2.1034995","","","2.84299925","","","","25","25","","","25","","","","982.00341796875","","","","7.703826465094334","14.292244459869622","0.2543621481870133","24.099967244360045","","","","14.085936546325684","74.384521484375","433","","","","1.8154089167472875","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750754843","2025-06-24 10:47:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-57","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750755055","2025-06-24 10:50:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.58024925","1.75424975","","","2.37124925","","","","22","22","","","22","","","","982.0051879882812","","","","7.803688002202506","14.528176645255868","0","26.213483350351765","","","","14.070311546325684","74.06980895996094","426","","","","2.7751808689206996","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750755355","2025-06-24 10:55:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.543","1.71249975","","","2.31524975","","","","22","23","","","23","","","","982.0026245117188","","","","8.485009520052017","15.21748083545706","1.0437372649403898","20.864060743314752","","","","14.085936546325684","73.73600769042969","445","","","","3.18012967656243","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750755443","2025-06-24 10:57:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750755655","2025-06-24 11:00:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.7532495","1.94649975","","","2.63099975","","","","21","21","","","21","","","","982.0023193359375","","","","8.649427350887889","16.160888375529794","0.8667749255467214","28.71497417101304","","","","13.8203125","74.21095275878906","414","","","","2.2354827495904175","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750755955","2025-06-24 11:05:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.53399975","1.7027497500000002","","","2.30174975","","","","21","22","","","22","","","","982.0015869140625","","","","8.484976393681645","15.051954790053053","1.8917706137071804","20.181372127300676","","","","13.7421875","74.58479309082031","430","","","","2.264869623772043","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750756255","2025-06-24 11:10:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.3594997500000001","1.509","","","2.03999975","","","","21","21","","","21","","","","982.003173828125","","","","7.55770985557241","13.106242540391698","0.20417475146760466","17.23052684692948","","","","13.6875","74.54092407226562","413","","","","2.2979295287377113","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750756555","2025-06-24 11:15:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.7364994999999999","1.9274995","","","2.6049990000000003","","","","25","26","","","26","","","","982.0010986328125","","","","8.822034634943138","15.510351191034559","3.670189109379976","21.826203336708176","","","","13.59375","75.59761047363281","409","","","","1.6053987131529652","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750756643","2025-06-24 11:17:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-52","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750756855","2025-06-24 11:20:55","100","","59.31601787695868","18.057794304525515","0","","","","","1.9594999999999998","2.1747495","","","2.9394997499999995","","","","28","28","","","28","","","","982.0020751953125","","","","8.723568364565367","15.847431344154025","3.854761236631788","17.4833791398261","","","","13.5546875","75.96382141113281","408","","","","2.2078219880698384","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750756944","2025-06-24 11:22:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750757155","2025-06-24 11:25:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.8562492499999999","2.0604999999999998","","","2.78499975","","","","24","25","","","25","","","","982.001220703125","","","","9.142760236171831","16.664075840393423","6.030297435598484","16.40553133606369","","","","13.6640625","76.6085205078125","412","","","","2.6277607473978293","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750757243","2025-06-24 11:27:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750757455","2025-06-24 11:30:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.4129994999999997","2.6784992499999998","","","3.62024925","","","","34","34","","","34","","","","982.0050048828125","","","","9.830412207307493","17.194080740415536","7.8424270793118325","15.62321312928259","","","","13.796875","76.7916259765625","417","","","","3.7314463210598348","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750757755","2025-06-24 11:35:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.9155","2.1262499999999998","","","2.87399975","","","","30","30","","","30","","","","982.0034790039062","","","","9.296540961506349","16.50933892463312","9.401736968304292","17.63133443997455","","","","13.7421875","77.1177978515625","420","","","","4.529438354826169","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750757844","2025-06-24 11:37:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750758055","2025-06-24 11:40:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.93674975","2.1497497500000002","","","2.9062495000000004","","","","29","29","","","29","","","","982.0037841796875","","","","11.42302167023861","22.894077181213255","11.295871263803846","24.491850391844963","","","","13.5234375","80.73226928710938","425","","","","2.3146744862463606","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750758143","2025-06-24 11:42:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750758355","2025-06-24 11:45:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.2089995","2.4517495","","","3.3139992499999997","","","","34","34","","","34","","","","982.0037841796875","","","","10.787011675694426","18.041000346454503","11.883684224185274","20.886489933634948","","","","13.460936546325684","82.01976013183594","419","","","","2.0120934720363266","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750758443","2025-06-24 11:47:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750758655","2025-06-24 11:50:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.40674975","2.6714995","","","3.61049925","","","","29","29","","","29","","","","982.001220703125","","","","10.78526989508427","19.588233808496966","13.597267264692562","18.05653764489759","","","","13.234375","81.90911865234375","412","","","","2.645591568858137","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750758955","2025-06-24 11:55:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.5959999999999996","2.8814995","","","3.89474925","","","","35","35","","","36","","","","982.0010986328125","","","","10.528970047500614","18.889436085703096","13.512319581603663","18.39536059526486","","","","13.265625","82.41458129882812","409","","","","3.5938706825021143","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750759043","2025-06-24 11:57:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750759255","2025-06-24 12:00:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.01824975","2.2399995","","","3.02799975","","","","27","27","","","27","","","","982.0045166015625","","","","10.428381099391704","17.332187929444643","15.887285903768017","14.648693531740378","","","","13.265625","82.51948547363281","427","","-55","","4.95746653769686","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750759344","2025-06-24 12:02:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750759555","2025-06-24 12:05:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.4249994999999998","2.6915","","","3.63824925","","","","37","38","","","38","","","","982.0004272460938","","","","9.592925371210658","18.525013279089677","16.57075817979316","22.881246738293243","","","","13.171875","82.48324584960938","429","","","","4.607205109861454","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750759643","2025-06-24 12:07:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750759855","2025-06-24 12:10:55","","","59.31601787695868","18.057794304525515","0","","","","","2.46799975","2.7392494999999997","","","3.70274925","","","","35","36","","","36","","","","","","","","10.688674947904417","20.737446673616425","17.35048625801062","20.16722779571353","","","","13.21875","","428","","","","4.754799205116342","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750759944","2025-06-24 12:12:24","99","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","982.0004272460938","","","","","","","","","","","","82.69877624511719","","","-54","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750760155","2025-06-24 12:15:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.7429989999999997","1.93499925","","","2.6154995","","","","25","25","","","25","","","","982.0062255859375","","","","11.717757532391088","23.186606149256228","17.106017515304046","16.19424232668237","","","","13.320311546325684","82.65681457519531","417","","","","4.144305183253863","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750760244","2025-06-24 12:17:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750760455","2025-06-24 12:20:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.9555000000000002","2.17049925","","","2.93399975","","","","25","26","","","26","","","","982.0042724609375","","","","10.84596705901575","21.064340464338343","20.733575209048638","17.3314507212219","","","","13.3125","82.82656860351562","400","","","","6.436454283718902","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750760544","2025-06-24 12:22:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750760755","2025-06-24 12:25:55","99","","59.31601787695868","18.057794304525515","0","","","","","2.1917495","2.4324995","","","3.2879994999999997","","","","26","26","","","26","","","","981.00537109375","","","","10.922987555838837","22.285090340938886","19.60491662125024","28.452613395758846","","","","13.273436546325684","83.86227416992188","404","","","","5.371652616174302","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750760843","2025-06-24 12:27:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750761055","2025-06-24 12:30:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.5804992500000001","1.7542497499999998","","","2.37124975","","","","22","22","","","22","","","","982.006103515625","","","","11.435358151046653","24.315152842904077","16.857070352526236","25.964892231286512","","","","13.085936546325684","86.07102966308594","415","","","","4.521271838015636","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750761144","2025-06-24 12:32:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750761355","2025-06-24 12:35:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.94199975","2.15574975","","","2.91374975","","","","27","27","","","27","","","","982.0025024414062","","","","11.786529363021561","25.19001492732437","20.57075683426487","25.96412458234235","","","","12.859375","87.74569702148438","418","","","","2.784328884435311","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750761443","2025-06-24 12:37:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750761655","2025-06-24 12:40:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.8667495","2.07224975","","","2.8007497499999996","","","","27","27","","","27","","","","982.0006103515625","","","","11.835472586819478","24.054860358726977","21.123016596392148","27.76448743319372","","","","12.7421875","87.92117309570312","410","","-55","","4.369442322135384","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750761955","2025-06-24 12:45:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.9214997500000002","2.1327499999999997","","","2.8829995","","","","28","28","","","29","","","","982.0059814453125","","","","11.715892991010273","24.245565313053106","18.187162514559475","31.23381614113029","","","","12.6875","87.68275451660156","431","","","","3.9874359189507373","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750762043","2025-06-24 12:47:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750762255","2025-06-24 12:50:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.6744999999999999","1.8587495","","","2.5122495000000002","","","","24","24","","","24","","","","982.00390625","","","","11.667130655531343","21.18487515033481","21.688267038288004","23.728247409078648","","","","12.90625","88.68794250488281","417","","","","5.9353764972487255","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750762343","2025-06-24 12:52:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750762555","2025-06-24 12:55:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.5952495","1.7709997499999999","","","2.3937494999999998","","","","22","22","","","22","","","","982.0046997070312","","","","12.906024828139367","27.138737392067355","22.29464622338","33.32691936209886","","","","12.7109375","88.68794250488281","431","","","","4.111429065131901","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750762644","2025-06-24 12:57:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750762855","2025-06-24 13:00:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.80799975","2.00674925","","","2.71274975","","","","28","29","","","29","","","","982.0037231445312","","","","12.338942089120133","24.679003001032278","22.824539237243243","29.389449875062894","","","","12.765625","89.60348510742188","423","","","","4.487454944925233","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750762943","2025-06-24 13:02:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750763155","2025-06-24 13:05:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.16625","1.29449975","","","1.74999925","","","","18","18","","","18","","","","982.0007934570312","","","","11.641033795787623","24.187729462956092","22.077799810670598","35.319438322609386","","","","12.5625","89.54054260253906","418","","","","5.277404689085714","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750763455","2025-06-24 13:10:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.3264995000000002","1.47224975","","","1.9902495","","","","19","19","","","19","","","","982.001220703125","","","","11.81461216919446","23.42942775624681","22.81686952351562","30.29489738835906","","","","12.6796875","89.225830078125","437","","","","5.649737367806708","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750763543","2025-06-24 13:12:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750763755","2025-06-24 13:15:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.3969995","1.5504997500000002","","","2.0959995","","","","21","21","","","21","","","","982.0001220703125","","","","11.148548712175623","20.575281844315626","23.93788660360819","28.005383897927373","","","","12.9453125","90.18524169921875","420","","","","7.04150473697527","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750764055","2025-06-24 13:20:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.6122495","1.7892495","","","2.418749","","","","23","24","","","24","","","","982.006103515625","","","","11.920564897330125","23.87220737299966","23.83584289837549","30.301192122294367","","","","12.9921875","89.86479187011719","419","","","","7.886824622438525","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750764144","2025-06-24 13:22:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
